GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
57,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
58,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
59,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
60,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
61,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
62,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
63,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
64,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
65,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
66,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
67,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
68,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
69,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
70,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
71,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
72,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
73,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
74,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
75,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
76,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
77,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
78,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
79,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
80,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
81,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
82,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
83,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
84,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
85,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
86,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
87,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
88,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
89,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
90,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
91,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
92,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
93,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
94,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
95,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
96,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
97,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
98,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
99,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
100,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
101,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
102,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
103,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
104,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
105,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
106,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
107,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
108,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
109,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
110,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
111,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
112,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
113,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
114,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
115,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
116,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
117,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
118,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
119,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
120,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
121,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
122,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
123,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
124,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
125,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
126,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
127,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
128,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
129,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
130,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
131,207680.00,37.60,40.00,3.96,11.91,16.95,40.00,40.00,6.43,4.60,0.00,39.60,40.00,34.04,32.82
132,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
133,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
134,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
135,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
136,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
137,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
138,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
139,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
140,928240.00,40.00,34.04,40.00,0.00,40.00,4.28,40.00,25.84,0.00,1.80,37.40,40.00,40.00,36.72
