GenID,Fitness,WorkerLim,SoldierLim,AttackThres,DefRatio,BarrackCount,EcoBias,FarmT,WoodT,StoneT,HouseBuf,TowerPos,BaseDef,SaveThres,Bloodlust
0,-16400.00,15.37,19.65,36.75,28.83,27.46,30.17,10.28,19.75,32.34,12.01,33.62,1.14,24.23,22.39
1,-15900.00,15.18,37.02,27.78,27.64,29.22,19.58,6.63,18.22,26.54,16.89,6.74,16.65,33.42,20.74
2,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
3,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
4,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
5,-14900.00,36.52,18.05,34.64,40.00,39.32,23.21,9.07,25.38,11.10,12.03,14.79,24.13,0.00,0.00
6,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
7,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
8,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
9,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
10,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
11,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
12,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
13,-14400.00,11.26,40.00,28.59,35.80,40.00,0.00,2.58,12.31,32.49,20.74,1.75,4.50,40.00,11.95
14,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
15,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
16,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
17,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
18,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
19,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
20,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
21,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
22,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
23,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
24,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
25,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
26,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
27,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
28,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
29,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
30,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
31,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
32,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
33,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
34,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
35,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
36,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
37,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
38,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
39,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
40,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
41,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
42,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
43,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
44,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
45,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
46,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
47,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
48,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
49,-13900.00,40.00,27.27,39.65,40.00,36.87,20.35,0.87,6.94,20.00,31.47,16.81,0.00,8.08,16.11
