Step,ElapsedMs,BotType,Difficulty
25,1164.8888,EliteCommander,Aggressive
50,142.3674,EliteCommander,Aggressive
75,12.5482,EliteCommander,Aggressive
100,14.8381,EliteCommander,Aggressive
125,6.2026,EliteCommander,Aggressive
150,8.3743,EliteCommander,Aggressive
175,7.9178,EliteCommander,Aggressive
200,13.9822,EliteCommander,Aggressive
225,9.1846,EliteCommander,Aggressive
250,16.6919,EliteCommander,Aggressive
275,10.8034,EliteCommander,Aggressive
300,11.2416,EliteCommander,Aggressive
325,10.8690,EliteCommander,Aggressive
350,12.4263,EliteCommander,Aggressive
375,12.7411,EliteCommander,Aggressive
400,11.6466,EliteCommander,Aggressive
425,19.1319,EliteCommander,Aggressive
450,11.9274,EliteCommander,Aggressive
475,9.9592,EliteCommander,Aggressive
500,11.8977,EliteCommander,Aggressive
525,9.7141,EliteCommander,Aggressive
550,11.1185,EliteCommander,Aggressive
575,10.4447,EliteCommander,Aggressive
600,11.2668,EliteCommander,Aggressive
625,10.2893,EliteCommander,Aggressive
650,11.3666,EliteCommander,Aggressive
675,12.5370,EliteCommander,Aggressive
700,13.9054,EliteCommander,Aggressive
725,11.0214,EliteCommander,Aggressive
750,15.0091,EliteCommander,Aggressive
775,11.4867,EliteCommander,Aggressive
800,10.3917,EliteCommander,Aggressive
825,12.3699,EliteCommander,Aggressive
850,14.5913,EliteCommander,Aggressive
875,12.4227,EliteCommander,Aggressive
900,9.7296,EliteCommander,Aggressive
925,6.4411,EliteCommander,Aggressive
950,12.5301,EliteCommander,Aggressive
975,11.2408,EliteCommander,Aggressive
1000,13.0295,EliteCommander,Aggressive
1025,10.7273,EliteCommander,Aggressive
1050,13.1431,EliteCommander,Aggressive
1075,13.2725,EliteCommander,Aggressive
1100,13.4784,EliteCommander,Aggressive
1125,12.0536,EliteCommander,Aggressive
1150,12.6627,EliteCommander,Aggressive
1175,10.4672,EliteCommander,Aggressive
1200,13.3919,EliteCommander,Aggressive
1225,10.8738,EliteCommander,Aggressive
1250,12.2100,EliteCommander,Aggressive
1275,10.3999,EliteCommander,Aggressive
1300,11.9004,EliteCommander,Aggressive
25,19.9804,EliteCommander,Aggressive
50,5.9702,EliteCommander,Aggressive
75,5.8040,EliteCommander,Aggressive
100,6.6883,EliteCommander,Aggressive
125,4.6643,EliteCommander,Aggressive
150,7.4586,EliteCommander,Aggressive
175,8.9874,EliteCommander,Aggressive
200,9.0282,EliteCommander,Aggressive
225,7.8852,EliteCommander,Aggressive
250,8.4406,EliteCommander,Aggressive
275,7.7845,EliteCommander,Aggressive
300,10.0201,EliteCommander,Aggressive
325,10.1242,EliteCommander,Aggressive
350,10.5770,EliteCommander,Aggressive
375,9.6130,EliteCommander,Aggressive
400,12.3329,EliteCommander,Aggressive
425,10.7396,EliteCommander,Aggressive
450,11.0434,EliteCommander,Aggressive
475,9.4114,EliteCommander,Aggressive
500,10.5462,EliteCommander,Aggressive
525,10.9244,EliteCommander,Aggressive
550,10.4680,EliteCommander,Aggressive
575,9.8507,EliteCommander,Aggressive
600,10.0777,EliteCommander,Aggressive
625,11.7543,EliteCommander,Aggressive
650,10.2675,EliteCommander,Aggressive
675,10.3554,EliteCommander,Aggressive
700,13.6050,EliteCommander,Aggressive
725,11.0772,EliteCommander,Aggressive
750,12.3675,EliteCommander,Aggressive
775,11.8967,EliteCommander,Aggressive
800,8.8420,EliteCommander,Aggressive
825,12.8775,EliteCommander,Aggressive
850,15.0401,EliteCommander,Aggressive
875,16.9598,EliteCommander,Aggressive
900,11.4399,EliteCommander,Aggressive
925,7.7847,EliteCommander,Aggressive
950,11.5015,EliteCommander,Aggressive
975,13.1177,EliteCommander,Aggressive
1000,13.9298,EliteCommander,Aggressive
1025,10.6594,EliteCommander,Aggressive
1050,12.1931,EliteCommander,Aggressive
1075,11.0645,EliteCommander,Aggressive
1100,13.2120,EliteCommander,Aggressive
1125,11.6756,EliteCommander,Aggressive
1150,18.5254,EliteCommander,Aggressive
1175,13.7708,EliteCommander,Aggressive
1200,12.1435,EliteCommander,Aggressive
1225,11.2329,EliteCommander,Aggressive
1250,12.7590,EliteCommander,Aggressive
1275,10.8601,EliteCommander,Aggressive
1300,11.9857,EliteCommander,Aggressive
25,25.1029,EliteCommander,Aggressive
50,7.4721,EliteCommander,Aggressive
75,6.1064,EliteCommander,Aggressive
100,4.3656,EliteCommander,Aggressive
125,5.2903,EliteCommander,Aggressive
150,6.7299,EliteCommander,Aggressive
175,6.6807,EliteCommander,Aggressive
200,9.0478,EliteCommander,Aggressive
225,7.6583,EliteCommander,Aggressive
250,10.8830,EliteCommander,Aggressive
275,9.9191,EliteCommander,Aggressive
300,10.7271,EliteCommander,Aggressive
325,10.0691,EliteCommander,Aggressive
350,10.7202,EliteCommander,Aggressive
375,10.6472,EliteCommander,Aggressive
400,13.1006,EliteCommander,Aggressive
425,10.6418,EliteCommander,Aggressive
450,11.0908,EliteCommander,Aggressive
475,9.1911,EliteCommander,Aggressive
500,11.1111,EliteCommander,Aggressive
525,9.9850,EliteCommander,Aggressive
550,11.8590,EliteCommander,Aggressive
575,9.9770,EliteCommander,Aggressive
600,11.4478,EliteCommander,Aggressive
625,11.8576,EliteCommander,Aggressive
650,12.1626,EliteCommander,Aggressive
675,9.9940,EliteCommander,Aggressive
700,14.5076,EliteCommander,Aggressive
725,10.7649,EliteCommander,Aggressive
750,10.4326,EliteCommander,Aggressive
775,11.1976,EliteCommander,Aggressive
800,8.6145,EliteCommander,Aggressive
825,11.7758,EliteCommander,Aggressive
850,13.5994,EliteCommander,Aggressive
875,12.2705,EliteCommander,Aggressive
900,9.1009,EliteCommander,Aggressive
925,6.4044,EliteCommander,Aggressive
950,13.6287,EliteCommander,Aggressive
975,13.6077,EliteCommander,Aggressive
1000,12.9236,EliteCommander,Aggressive
1025,11.6019,EliteCommander,Aggressive
