Step,ElapsedMs,BotType,Difficulty
10,13291.0288,EliteCommander,Aggressive
20,29.9789,EliteCommander,Aggressive
30,28.7819,EliteCommander,Aggressive
40,38.9074,EliteCommander,Aggressive
50,27.8983,EliteCommander,Aggressive
60,27.1435,EliteCommander,Aggressive
70,28.2241,EliteCommander,Aggressive
80,28.6755,EliteCommander,Aggressive
90,25.6888,EliteCommander,Aggressive
100,27.1059,EliteCommander,Aggressive
110,25.2908,EliteCommander,Aggressive
120,28.1783,EliteCommander,Aggressive
130,29.1398,EliteCommander,Aggressive
140,27.3917,EliteCommander,Aggressive
145,29.9695,EliteCommander,Aggressive
155,27.8548,EliteCommander,Aggressive
160,29.1781,EliteCommander,Aggressive
165,29.7948,EliteCommander,Aggressive
175,28.4464,EliteCommander,Aggressive
180,29.9061,EliteCommander,Aggressive
190,25.3113,EliteCommander,Aggressive
195,27.0047,EliteCommander,Aggressive
200,27.0362,EliteCommander,Aggressive
210,25.0704,EliteCommander,Aggressive
215,27.4677,EliteCommander,Aggressive
225,28.8908,EliteCommander,Aggressive
230,27.2049,EliteCommander,Aggressive
235,28.1934,EliteCommander,Aggressive
245,26.4043,EliteCommander,Aggressive
250,29.5485,EliteCommander,Aggressive
260,28.2933,EliteCommander,Aggressive
265,29.7219,EliteCommander,Aggressive
270,30.3852,EliteCommander,Aggressive
280,28.5451,EliteCommander,Aggressive
285,28.4862,EliteCommander,Aggressive
295,29.7070,EliteCommander,Aggressive
300,28.3976,EliteCommander,Aggressive
305,28.4897,EliteCommander,Aggressive
315,27.3497,EliteCommander,Aggressive
320,28.5230,EliteCommander,Aggressive
330,27.0310,EliteCommander,Aggressive
335,27.3004,EliteCommander,Aggressive
340,27.8617,EliteCommander,Aggressive
350,26.3221,EliteCommander,Aggressive
355,29.1747,EliteCommander,Aggressive
365,28.2714,EliteCommander,Aggressive
370,29.2103,EliteCommander,Aggressive
375,27.8103,EliteCommander,Aggressive
385,29.0256,EliteCommander,Aggressive
390,29.0613,EliteCommander,Aggressive
400,28.3992,EliteCommander,Aggressive
405,29.7981,EliteCommander,Aggressive
410,27.8795,EliteCommander,Aggressive
420,27.6881,EliteCommander,Aggressive
425,30.1357,EliteCommander,Aggressive
435,30.8567,EliteCommander,Aggressive
440,28.7275,EliteCommander,Aggressive
445,28.6166,EliteCommander,Aggressive
455,27.5190,EliteCommander,Aggressive
460,27.2228,EliteCommander,Aggressive
470,27.0054,EliteCommander,Aggressive
475,27.4286,EliteCommander,Aggressive
480,27.5806,EliteCommander,Aggressive
490,27.8946,EliteCommander,Aggressive
495,27.9249,EliteCommander,Aggressive
505,24.5557,EliteCommander,Aggressive
510,28.3511,EliteCommander,Aggressive
515,28.7395,EliteCommander,Aggressive
525,26.1756,EliteCommander,Aggressive
530,27.5892,EliteCommander,Aggressive
540,28.1910,EliteCommander,Aggressive
545,28.2276,EliteCommander,Aggressive
550,27.4080,EliteCommander,Aggressive
560,24.8829,EliteCommander,Aggressive
565,27.9796,EliteCommander,Aggressive
575,26.1720,EliteCommander,Aggressive
580,27.6140,EliteCommander,Aggressive
585,28.9799,EliteCommander,Aggressive
595,24.7790,EliteCommander,Aggressive
600,26.9703,EliteCommander,Aggressive
610,25.6897,EliteCommander,Aggressive
615,26.0966,EliteCommander,Aggressive
620,27.5166,EliteCommander,Aggressive
630,25.8953,EliteCommander,Aggressive
635,28.2810,EliteCommander,Aggressive
645,25.8480,EliteCommander,Aggressive
650,27.1068,EliteCommander,Aggressive
655,27.4070,EliteCommander,Aggressive
665,28.0464,EliteCommander,Aggressive
675,29.4549,EliteCommander,Aggressive
685,38.0710,EliteCommander,Aggressive
695,44.7185,EliteCommander,Aggressive
705,27.9819,EliteCommander,Aggressive
715,25.1507,EliteCommander,Aggressive
725,26.9581,EliteCommander,Aggressive
735,31.4923,EliteCommander,Aggressive
745,29.6279,EliteCommander,Aggressive
755,27.8749,EliteCommander,Aggressive
765,25.0012,EliteCommander,Aggressive
775,26.8965,EliteCommander,Aggressive
785,27.1645,EliteCommander,Aggressive
795,25.3893,EliteCommander,Aggressive
805,26.8518,EliteCommander,Aggressive
815,27.6029,EliteCommander,Aggressive
825,27.9099,EliteCommander,Aggressive
835,26.4192,EliteCommander,Aggressive
845,28.3994,EliteCommander,Aggressive
855,25.5094,EliteCommander,Aggressive
865,27.1799,EliteCommander,Aggressive
875,27.7003,EliteCommander,Aggressive
885,25.5814,EliteCommander,Aggressive
895,24.3826,EliteCommander,Aggressive
5,272.5439,EliteCommander,Aggressive
15,31.0877,EliteCommander,Aggressive
25,26.2494,EliteCommander,Aggressive
35,25.3045,EliteCommander,Aggressive
45,24.4769,EliteCommander,Aggressive
55,24.2853,EliteCommander,Aggressive
65,23.6734,EliteCommander,Aggressive
75,25.3660,EliteCommander,Aggressive
85,26.1652,EliteCommander,Aggressive
90,27.4778,EliteCommander,Aggressive
100,25.3376,EliteCommander,Aggressive
105,28.2649,EliteCommander,Aggressive
110,28.6169,EliteCommander,Aggressive
120,25.7707,EliteCommander,Aggressive
125,26.4263,EliteCommander,Aggressive
135,25.9654,EliteCommander,Aggressive
140,25.9405,EliteCommander,Aggressive
145,29.0640,EliteCommander,Aggressive
155,27.0985,EliteCommander,Aggressive
160,26.3936,EliteCommander,Aggressive
170,28.7153,EliteCommander,Aggressive
175,30.8331,EliteCommander,Aggressive
180,32.1989,EliteCommander,Aggressive
185,27.3168,EliteCommander,Aggressive
190,28.8611,EliteCommander,Aggressive
195,28.3013,EliteCommander,Aggressive
200,28.6134,EliteCommander,Aggressive
205,30.0335,EliteCommander,Aggressive
210,28.9799,EliteCommander,Aggressive
215,28.1846,EliteCommander,Aggressive
220,28.3306,EliteCommander,Aggressive
