Step,ElapsedMs,BotType,Difficulty
10,58.9160,EliteCommander,Aggressive
20,9.4029,EliteCommander,Aggressive
30,7.8873,EliteCommander,Aggressive
40,7.7860,EliteCommander,Aggressive
50,7.6297,EliteCommander,Aggressive
60,8.4971,EliteCommander,Aggressive
70,8.7875,EliteCommander,Aggressive
77,8.6573,EliteCommander,Aggressive
84,8.0792,EliteCommander,Aggressive
91,8.5127,EliteCommander,Aggressive
98,7.8652,EliteCommander,Aggressive
105,7.7865,EliteCommander,Aggressive
112,7.9747,EliteCommander,Aggressive
119,7.7548,EliteCommander,Aggressive
126,8.7820,EliteCommander,Aggressive
133,7.3816,EliteCommander,Aggressive
140,8.5452,EliteCommander,Aggressive
146,12.1459,EliteCommander,Aggressive
151,7.7148,EliteCommander,Aggressive
156,7.9937,EliteCommander,Aggressive
161,7.7670,EliteCommander,Aggressive
166,8.7129,EliteCommander,Aggressive
171,9.7114,EliteCommander,Aggressive
176,8.7716,EliteCommander,Aggressive
181,8.3145,EliteCommander,Aggressive
186,9.3858,EliteCommander,Aggressive
191,7.1813,EliteCommander,Aggressive
196,8.3059,EliteCommander,Aggressive
201,8.1349,EliteCommander,Aggressive
206,8.7588,EliteCommander,Aggressive
211,8.7370,EliteCommander,Aggressive
216,8.0620,EliteCommander,Aggressive
221,8.1374,EliteCommander,Aggressive
226,9.9030,EliteCommander,Aggressive
231,8.3600,EliteCommander,Aggressive
236,7.5531,EliteCommander,Aggressive
241,8.9445,EliteCommander,Aggressive
246,8.5588,EliteCommander,Aggressive
251,9.4516,EliteCommander,Aggressive
256,9.7726,EliteCommander,Aggressive
261,8.3558,EliteCommander,Aggressive
266,8.6313,EliteCommander,Aggressive
271,8.7765,EliteCommander,Aggressive
276,7.5518,EliteCommander,Aggressive
281,8.4779,EliteCommander,Aggressive
286,8.6579,EliteCommander,Aggressive
291,7.6639,EliteCommander,Aggressive
296,9.4214,EliteCommander,Aggressive
301,7.9895,EliteCommander,Aggressive
306,9.5379,EliteCommander,Aggressive
311,8.5309,EliteCommander,Aggressive
316,9.7427,EliteCommander,Aggressive
321,8.2516,EliteCommander,Aggressive
